order_id,visit_id,ordered_at,channel,order_seq_in_visit
O00020127,V00010003,2025-10-02T18:48:22+09:00,tablet,1
O00020128,V00010003,2025-10-02T19:15:05+09:00,tablet,2
O00020129,V00010004,2025-10-02T13:42:59+09:00,tablet,1
O00020130,V00010004,2025-10-02T13:58:29+09:00,tablet,2
O00020131,V00010005,2025-10-02T18:22:07+09:00,tablet,1
O00020132,V00010005,2025-10-02T20:01:59+09:00,tablet,2
O00020133,V00010006,2025-10-02T11:50:32+09:00,tablet,1
O00020134,V00010006,2025-10-02T13:22:03+09:00,tablet,2
O00020135,V00010007,2025-10-02T11:59:11+09:00,tablet,1
O00020136,V00010007,2025-10-02T13:07:02+09:00,tablet,2
O00020137,V00010008,2025-10-02T15:05:39+09:00,tablet,1
O00020138,V00010008,2025-10-02T15:40:05+09:00,tablet,2
O00020139,V00010009,2025-10-02T11:24:43+09:00,tablet,1
O00020140,V00010010,2025-10-02T17:37:24+09:00,tablet,1
O00020141,V00010010,2025-10-02T18:44:04+09:00,tablet,2
O00020142,V00010011,2025-10-02T17:58:21+09:00,tablet,1
O00020143,V00010011,2025-10-02T18:39:38+09:00,tablet,2
O00020144,V00010011,2025-10-02T19:00:27+09:00,tablet,3
O00020145,V00010012,2025-10-02T07:16:50+09:00,tablet,1
O00020146,V00010012,2025-10-02T07:37:47+09:00,tablet,2
O00020147,V00010012,2025-10-02T08:29:08+09:00,tablet,3
O00020148,V00010013,2025-10-02T14:15:37+09:00,tablet,1
O00020149,V00010014,2025-10-02T18:36:05+09:00,tablet,1
O00020150,V00010015,2025-10-02T08:59:43+09:00,tablet,1
O00020151,V00010016,2025-10-02T13:55:27+09:00,tablet,1
O00020152,V00010017,2025-10-02T12:48:06+09:00,tablet,1
O00020153,V00010018,2025-10-02T15:44:38+09:00,tablet,1
O00020154,V00010018,2025-10-02T16:08:01+09:00,tablet,2
O00020155,V00010018,2025-10-02T16:35:58+09:00,tablet,3
O00020156,V00010019,2025-10-02T19:15:47+09:00,tablet,1
O00020157,V00010019,2025-10-02T19:28:34+09:00,tablet,2
O00020158,V00010020,2025-10-02T12:28:45+09:00,tablet,1
O00020159,V00010020,2025-10-02T13:24:58+09:00,tablet,2
O00020160,V00010020,2025-10-02T13:48:27+09:00,tablet,3
O00020161,V00010021,2025-10-02T10:32:32+09:00,tablet,1
O00020162,V00010021,2025-10-02T11:02:11+09:00,tablet,2
O00020163,V00010021,2025-10-02T12:02:36+09:00,tablet,3
O00020164,V00010022,2025-10-02T07:40:12+09:00,tablet,1
O00020165,V00010023,2025-10-02T13:37:25+09:00,tablet,1
O00020166,V00010023,2025-10-02T13:47:48+09:00,tablet,2
O00020167,V00010023,2025-10-02T14:45:02+09:00,tablet,3
O00020168,V00010024,2025-10-02T09:27:46+09:00,tablet,1
O00020169,V00010025,2025-10-02T21:07:00+09:00,tablet,1
O00020170,V00010025,2025-10-02T21:39:00+09:00,tablet,2
O00020171,V00010025,2025-10-02T22:06:41+09:00,tablet,3
O00020172,V00010026,2025-10-02T12:39:36+09:00,tablet,1
O00020173,V00010027,2025-10-02T19:16:47+09:00,tablet,1
O00020174,V00010027,2025-10-02T19:40:43+09:00,tablet,2
O00020175,V00010028,2025-10-02T16:11:32+09:00,tablet,1
O00020176,V00010028,2025-10-02T16:25:41+09:00,tablet,2
O00020177,V00010028,2025-10-02T16:40:36+09:00,tablet,3
O00020178,V00010029,2025-10-02T18:31:57+09:00,tablet,1
O00020179,V00010030,2025-10-02T17:32:33+09:00,tablet,1
O00020180,V00010031,2025-10-02T11:28:48+09:00,tablet,1
O00020181,V00010032,2025-10-02T09:12:03+09:00,tablet,1
O00020182,V00010032,2025-10-02T09:28:08+09:00,tablet,2
O00020183,V00010033,2025-10-02T21:28:48+09:00,tablet,1
O00020184,V00010033,2025-10-02T22:13:32+09:00,tablet,2
O00020185,V00010033,2025-10-02T22:25:35+09:00,tablet,3
O00020186,V00010034,2025-10-02T18:06:38+09:00,tablet,1
O00020187,V00010034,2025-10-02T18:38:53+09:00,tablet,2
O00020188,V00010035,2025-10-02T13:32:35+09:00,tablet,1
O00020189,V00010035,2025-10-02T14:04:59+09:00,tablet,2
O00020190,V00010036,2025-10-02T20:19:30+09:00,tablet,1
O00020191,V00010037,2025-10-03T18:09:47+09:00,tablet,1
O00020192,V00010038,2025-10-03T19:04:40+09:00,tablet,1
O00020193,V00010039,2025-10-03T20:57:49+09:00,tablet,1
O00020194,V00010040,2025-10-03T20:01:08+09:00,tablet,1
O00020195,V00010040,2025-10-03T21:16:33+09:00,tablet,2
O00020196,V00010041,2025-10-03T15:47:04+09:00,tablet,1
O00020197,V00010041,2025-10-03T17:38:59+09:00,tablet,2
O00020198,V00010042,2025-10-03T16:21:59+09:00,tablet,1
O00020199,V00010043,2025-10-03T21:11:55+09:00,tablet,1
O00020200,V00010043,2025-10-03T21:17:33+09:00,tablet,2
O00020201,V00010043,2025-10-03T21:51:07+09:00,tablet,3
O00020202,V00010044,2025-10-03T18:43:03+09:00,tablet,1
O00020203,V00010045,2025-10-03T17:17:57+09:00,tablet,1
O00020204,V00010045,2025-10-03T17:18:17+09:00,tablet,2
O00020205,V00010045,2025-10-03T18:26:12+09:00,tablet,3
O00020206,V00010046,2025-10-03T14:51:08+09:00,tablet,1
O00020207,V00010047,2025-10-03T18:37:28+09:00,tablet,1
O00020208,V00010047,2025-10-03T18:56:32+09:00,tablet,2
O00020209,V00010047,2025-10-03T19:04:58+09:00,tablet,3
O00020210,V00010048,2025-10-03T07:36:29+09:00,tablet,1
O00020211,V00010049,2025-10-03T16:27:51+09:00,tablet,1
O00020212,V00010050,2025-10-03T07:17:43+09:00,tablet,1
O00020213,V00010050,2025-10-03T07:39:44+09:00,tablet,2
O00020214,V00010051,2025-10-03T13:55:47+09:00,tablet,1
O00020215,V00010052,2025-10-03T16:03:53+09:00,tablet,1
O00020216,V00010052,2025-10-03T16:25:38+09:00,tablet,2
O00020217,V00010052,2025-10-03T16:41:59+09:00,tablet,3
O00020218,V00010053,2025-10-03T17:50:41+09:00,tablet,1
O00020219,V00010053,2025-10-03T18:13:40+09:00,tablet,2
O00020220,V00010054,2025-10-03T19:55:43+09:00,tablet,1
O00020221,V00010054,2025-10-03T20:58:29+09:00,tablet,2
O00020222,V00010054,2025-10-03T21:19:43+09:00,tablet,3
O00020223,V00010055,2025-10-03T19:30:30+09:00,tablet,1
O00020224,V00010056,2025-10-03T08:00:11+09:00,tablet,1
O00020225,V00010056,2025-10-03T08:10:44+09:00,tablet,2
O00020226,V00010056,2025-10-03T08:59:21+09:00,tablet,3
O00020227,V00010057,2025-10-03T17:03:24+09:00,tablet,1
O00020228,V00010057,2025-10-03T17:44:09+09:00,tablet,2
O00020229,V00010058,2025-10-03T19:00:38+09:00,tablet,1
O00020230,V00010059,2025-10-03T19:28:56+09:00,tablet,1
O00020231,V00010059,2025-10-03T20:42:33+09:00,tablet,2
O00020232,V00010060,2025-10-03T18:50:53+09:00,tablet,1
O00020233,V00010060,2025-10-03T19:28:43+09:00,tablet,2
O00020234,V00010061,2025-10-03T15:24:08+09:00,tablet,1
O00020235,V00010062,2025-10-03T21:29:42+09:00,tablet,1
O00020236,V00010063,2025-10-03T20:28:36+09:00,tablet,1
O00020237,V00010064,2025-10-03T10:15:14+09:00,tablet,1
O00020238,V00010064,2025-10-03T10:19:20+09:00,tablet,2
O00020239,V00010065,2025-10-03T18:59:56+09:00,tablet,1
O00020240,V00010065,2025-10-03T19:27:45+09:00,tablet,2
O00020241,V00010066,2025-10-03T07:37:29+09:00,tablet,1
O00020242,V00010066,2025-10-03T07:57:48+09:00,tablet,2
O00020243,V00010067,2025-10-03T21:20:16+09:00,tablet,1
O00020244,V00010068,2025-10-03T18:04:44+09:00,tablet,1
O00020245,V00010068,2025-10-03T18:51:38+09:00,tablet,2
O00020246,V00010068,2025-10-03T19:02:04+09:00,tablet,3
O00020247,V00010069,2025-10-03T18:11:23+09:00,tablet,1
O00020248,V00010069,2025-10-03T18:47:54+09:00,tablet,2
O00020249,V00010069,2025-10-03T19:12:56+09:00,tablet,3
O00020250,V00010070,2025-10-03T20:14:41+09:00,tablet,1
O00020251,V00010070,2025-10-03T20:26:32+09:00,tablet,2
O00020252,V00010070,2025-10-03T20:27:49+09:00,tablet,3
O00020253,V00010071,2025-10-03T09:41:40+09:00,tablet,1
O00020254,V00010071,2025-10-03T09:56:56+09:00,tablet,2
O00020255,V00010071,2025-10-03T10:12:57+09:00,tablet,3
O00020256,V00010072,2025-10-04T13:51:30+09:00,tablet,1
O00020257,V00010073,2025-10-04T12:46:16+09:00,tablet,1
O00020258,V00010073,2025-10-04T13:01:33+09:00,tablet,2
O00020259,V00010073,2025-10-04T13:28:58+09:00,tablet,3
O00020260,V00010074,2025-10-04T14:22:00+09:00,tablet,1
O00020261,V00010074,2025-10-04T15:06:27+09:00,tablet,2
O00020262,V00010075,2025-10-04T12:48:41+09:00,tablet,1
O00020263,V00010075,2025-10-04T13:25:42+09:00,tablet,2
O00020264,V00010075,2025-10-04T13:34:56+09:00,tablet,3
O00020265,V00010076,2025-10-04T15:24:45+09:00,tablet,1
O00020266,V00010076,2025-10-04T16:47:12+09:00,tablet,2
O00020267,V00010077,2025-10-04T20:24:10+09:00,tablet,1
O00020268,V00010078,2025-10-04T12:16:04+09:00,tablet,1
O00020269,V00010078,2025-10-04T12:20:28+09:00,tablet,2
O00020270,V00010078,2025-10-04T13:42:56+09:00,tablet,3
O00020271,V00010079,2025-10-04T13:10:41+09:00,tablet,1
O00020272,V00010079,2025-10-04T14:46:10+09:00,tablet,2
O00020273,V00010080,2025-10-04T12:00:03+09:00,tablet,1
O00020274,V00010081,2025-10-04T20:02:21+09:00,tablet,1
O00020275,V00010081,2025-10-04T20:28:02+09:00,tablet,2
O00020276,V00010081,2025-10-04T20:42:44+09:00,tablet,3
O00020277,V00010082,2025-10-04T10:02:44+09:00,tablet,1
O00020278,V00010083,2025-10-04T16:45:21+09:00,tablet,1
O00020279,V00010084,2025-10-04T16:34:14+09:00,tablet,1
O00020280,V00010085,2025-10-04T10:34:10+09:00,tablet,1
O00020281,V00010085,2025-10-04T11:48:31+09:00,tablet,2
O00020282,V00010086,2025-10-04T21:00:15+09:00,tablet,1
O00020283,V00010086,2025-10-04T21:23:07+09:00,tablet,2
O00020284,V00010086,2025-10-04T21:48:30+09:00,tablet,3
O00020285,V00010087,2025-10-04T20:07:27+09:00,tablet,1
O00020286,V00010087,2025-10-04T20:47:29+09:00,tablet,2
O00020287,V00010088,2025-10-04T08:27:35+09:00,tablet,1
O00020288,V00010089,2025-10-04T13:46:02+09:00,tablet,1
O00020289,V00010089,2025-10-04T13:51:39+09:00,tablet,2
O00020290,V00010090,2025-10-04T10:21:24+09:00,tablet,1
O00020291,V00010091,2025-10-04T17:21:54+09:00,tablet,1
O00020292,V00010091,2025-10-04T18:26:38+09:00,tablet,2
O00020293,V00010091,2025-10-04T18:42:11+09:00,tablet,3
O00020294,V00010092,2025-10-04T15:32:50+09:00,tablet,1
O00020295,V00010092,2025-10-04T15:33:19+09:00,tablet,2
O00020296,V00010092,2025-10-04T15:54:40+09:00,tablet,3
O00020297,V00010093,2025-10-04T15:13:52+09:00,tablet,1
O00020298,V00010093,2025-10-04T16:27:46+09:00,tablet,2
O00020299,V00010093,2025-10-04T16:36:24+09:00,tablet,3
O00020300,V00010094,2025-10-04T18:11:18+09:00,tablet,1
O00020301,V00010095,2025-10-04T17:30:22+09:00,tablet,1
O00020302,V00010095,2025-10-04T17:35:02+09:00,tablet,2
O00020303,V00010096,2025-10-04T10:30:34+09:00,tablet,1
O00020304,V00010096,2025-10-04T10:42:09+09:00,tablet,2
O00020305,V00010096,2025-10-04T10:42:40+09:00,tablet,3
O00020306,V00010097,2025-10-04T17:24:33+09:00,tablet,1
O00020307,V00010097,2025-10-04T17:59:13+09:00,tablet,2
O00020308,V00010098,2025-10-04T20:47:44+09:00,tablet,1
O00020309,V00010098,2025-10-04T22:15:43+09:00,tablet,2
O00020310,V00010098,2025-10-04T22:16:20+09:00,tablet,3
O00020311,V00010099,2025-10-04T19:14:24+09:00,tablet,1
O00020312,V00010099,2025-10-04T19:47:24+09:00,tablet,2
O00020313,V00010099,2025-10-04T19:57:31+09:00,tablet,3
O00020314,V00010100,2025-10-04T11:36:50+09:00,tablet,1
O00020315,V00010101,2025-10-04T13:02:52+09:00,tablet,1
O00020316,V00010101,2025-10-04T13:20:00+09:00,tablet,2
O00020317,V00010101,2025-10-04T13:36:22+09:00,tablet,3
O00020318,V00010102,2025-10-04T11:04:16+09:00,tablet,1
O00020319,V00010103,2025-10-04T09:21:11+09:00,tablet,1
O00020320,V00010104,2025-10-04T09:30:04+09:00,tablet,1
O00020321,V00010104,2025-10-04T10:17:19+09:00,tablet,2
O00020322,V00010105,2025-10-05T19:56:55+09:00,tablet,1
O00020323,V00010106,2025-10-05T15:29:29+09:00,tablet,1
O00020324,V00010107,2025-10-05T16:28:04+09:00,tablet,1
O00020325,V00010107,2025-10-05T16:59:20+09:00,tablet,2
O00020326,V00010107,2025-10-05T17:05:16+09:00,tablet,3
O00020327,V00010108,2025-10-05T21:28:27+09:00,tablet,1
O00020328,V00010109,2025-10-05T15:14:13+09:00,tablet,1
O00020329,V00010110,2025-10-05T11:58:08+09:00,tablet,1
O00020330,V00010110,2025-10-05T12:36:42+09:00,tablet,2
O00020331,V00010110,2025-10-05T12:51:46+09:00,tablet,3
O00020332,V00010111,2025-10-05T18:23:18+09:00,tablet,1
O00020333,V00010111,2025-10-05T19:31:56+09:00,tablet,2
O00020334,V00010111,2025-10-05T19:36:27+09:00,tablet,3
O00020335,V00010112,2025-10-05T20:13:39+09:00,tablet,1
O00020336,V00010112,2025-10-05T20:34:00+09:00,tablet,2
O00020337,V00010112,2025-10-05T20:47:30+09:00,tablet,3
O00020338,V00010113,2025-10-05T21:22:52+09:00,tablet,1
O00020339,V00010113,2025-10-05T21:23:46+09:00,tablet,2
O00020340,V00010114,2025-10-05T10:43:56+09:00,tablet,1
O00020341,V00010114,2025-10-05T10:51:23+09:00,tablet,2
O00020342,V00010115,2025-10-05T08:04:52+09:00,tablet,1
O00020343,V00010115,2025-10-05T08:34:55+09:00,tablet,2
O00020344,V00010115,2025-10-05T09:21:37+09:00,tablet,3
O00020345,V00010116,2025-10-05T14:25:32+09:00,tablet,1
O00020346,V00010117,2025-10-05T09:52:36+09:00,tablet,1
O00020347,V00010118,2025-10-05T08:28:12+09:00,tablet,1
O00020348,V00010118,2025-10-05T08:43:41+09:00,tablet,2
O00020349,V00010119,2025-10-05T08:09:25+09:00,tablet,1
O00020350,V00010119,2025-10-05T08:17:26+09:00,tablet,2
O00020351,V00010119,2025-10-05T09:41:53+09:00,tablet,3
O00020352,V00010120,2025-10-05T17:49:04+09:00,tablet,1
O00020353,V00010120,2025-10-05T18:06:35+09:00,tablet,2
O00020354,V00010120,2025-10-05T18:10:53+09:00,tablet,3
O00020355,V00010121,2025-10-05T10:38:51+09:00,tablet,1
O00020356,V00010121,2025-10-05T11:46:16+09:00,tablet,2
O00020357,V00010122,2025-10-05T09:51:32+09:00,tablet,1
O00020358,V00010123,2025-10-05T09:29:17+09:00,tablet,1
O00020359,V00010123,2025-10-05T09:44:19+09:00,tablet,2
O00020360,V00010123,2025-10-05T09:50:59+09:00,tablet,3
O00020361,V00010124,2025-10-05T11:47:29+09:00,tablet,1
O00020362,V00010124,2025-10-05T12:02:10+09:00,tablet,2
O00020363,V00010125,2025-10-05T18:33:00+09:00,tablet,1
O00020364,V00010125,2025-10-05T20:28:04+09:00,tablet,2
O00020365,V00010126,2025-10-05T21:27:14+09:00,tablet,1
O00020366,V00010126,2025-10-05T22:14:52+09:00,tablet,2
O00020367,V00010127,2025-10-05T21:05:37+09:00,tablet,1
O00020368,V00010127,2025-10-05T22:29:13+09:00,tablet,2
O00020369,V00010127,2025-10-05T22:46:22+09:00,tablet,3
O00020370,V00010128,2025-10-05T19:28:13+09:00,tablet,1
O00020371,V00010128,2025-10-05T21:00:48+09:00,tablet,2
O00020372,V00010129,2025-10-05T18:44:29+09:00,tablet,1
O00020373,V00010129,2025-10-05T19:05:50+09:00,tablet,2
O00020374,V00010130,2025-10-05T13:12:06+09:00,tablet,1
O00020375,V00010131,2025-10-05T14:09:46+09:00,tablet,1
O00020376,V00010131,2025-10-05T14:45:27+09:00,tablet,2
O00020377,V00010131,2025-10-05T14:54:14+09:00,tablet,3
O00020378,V00010132,2025-10-05T18:06:58+09:00,tablet,1
O00020379,V00010133,2025-10-05T19:55:12+09:00,tablet,1
O00020380,V00010133,2025-10-05T21:47:47+09:00,tablet,2
O00020381,V00010134,2025-10-06T13:19:33+09:00,tablet,1
O00020382,V00010134,2025-10-06T13:48:23+09:00,tablet,2
O00020383,V00010135,2025-10-06T11:55:59+09:00,tablet,1
O00020384,V00010136,2025-10-06T09:28:33+09:00,tablet,1
O00020385,V00010137,2025-10-06T16:14:12+09:00,tablet,1
O00020386,V00010137,2025-10-06T17:17:32+09:00,tablet,2
O00020387,V00010138,2025-10-06T19:16:53+09:00,tablet,1
O00020388,V00010139,2025-10-06T18:01:23+09:00,tablet,1
O00020389,V00010139,2025-10-06T18:44:20+09:00,tablet,2
O00020390,V00010139,2025-10-06T18:57:08+09:00,tablet,3
O00020391,V00010140,2025-10-06T14:56:49+09:00,tablet,1
O00020392,V00010140,2025-10-06T15:20:16+09:00,tablet,2
O00020393,V00010140,2025-10-06T16:20:54+09:00,tablet,3
O00020394,V00010141,2025-10-06T17:16:34+09:00,tablet,1
O00020395,V00010141,2025-10-06T17:36:19+09:00,tablet,2
O00020396,V00010142,2025-10-06T15:58:59+09:00,tablet,1
O00020397,V00010142,2025-10-06T16:01:51+09:00,tablet,2
O00020398,V00010142,2025-10-06T16:12:01+09:00,tablet,3
O00020399,V00010143,2025-10-06T12:58:20+09:00,tablet,1
O00020400,V00010143,2025-10-06T13:09:24+09:00,tablet,2
O00020401,V00010143,2025-10-06T13:30:05+09:00,tablet,3
O00020402,V00010144,2025-10-06T14:01:41+09:00,tablet,1
O00020403,V00010144,2025-10-06T15:07:55+09:00,tablet,2
O00020404,V00010144,2025-10-06T15:26:37+09:00,tablet,3
O00020405,V00010145,2025-10-06T14:17:13+09:00,tablet,1
O00020406,V00010145,2025-10-06T14:39:03+09:00,tablet,2
O00020407,V00010146,2025-10-06T11:21:16+09:00,tablet,1
O00020408,V00010147,2025-10-06T11:40:38+09:00,tablet,1
O00020409,V00010147,2025-10-06T12:27:06+09:00,tablet,2
O00020410,V00010148,2025-10-06T16:18:18+09:00,tablet,1
O00020411,V00010148,2025-10-06T16:31:33+09:00,tablet,2
O00020412,V00010148,2025-10-06T17:01:12+09:00,tablet,3
O00020413,V00010149,2025-10-06T15:13:09+09:00,tablet,1
O00020414,V00010150,2025-10-06T17:36:20+09:00,tablet,1
O00020415,V00010151,2025-10-06T16:15:00+09:00,tablet,1
O00020416,V00010152,2025-10-06T14:33:50+09:00,tablet,1
O00020417,V00010152,2025-10-06T15:04:00+09:00,tablet,2
O00020418,V00010152,2025-10-06T15:36:32+09:00,tablet,3
O00020419,V00010153,2025-10-06T14:52:06+09:00,tablet,1
O00020420,V00010153,2025-10-06T15:20:45+09:00,tablet,2
O00020421,V00010154,2025-10-06T11:12:36+09:00,tablet,1
O00020422,V00010154,2025-10-06T11:25:48+09:00,tablet,2
O00020423,V00010154,2025-10-06T12:34:17+09:00,tablet,3
O00020424,V00010155,2025-10-06T16:07:14+09:00,tablet,1
O00020425,V00010155,2025-10-06T16:16:57+09:00,tablet,2
O00020426,V00010156,2025-10-06T20:41:08+09:00,tablet,1
O00020427,V00010156,2025-10-06T21:17:03+09:00,tablet,2
O00020428,V00010157,2025-10-06T07:25:45+09:00,tablet,1
O00020429,V00010157,2025-10-06T07:47:07+09:00,tablet,2
O00020430,V00010158,2025-10-06T20:23:29+09:00,tablet,1
O00020431,V00010158,2025-10-06T20:42:26+09:00,tablet,2
O00020432,V00010158,2025-10-06T20:59:45+09:00,tablet,3
O00020433,V00010159,2025-10-06T10:40:17+09:00,tablet,1
O00020434,V00010160,2025-10-06T09:59:50+09:00,tablet,1
O00020435,V00010160,2025-10-06T11:18:49+09:00,tablet,2
O00020436,V00010160,2025-10-06T11:45:10+09:00,tablet,3
O00020437,V00010161,2025-10-06T09:00:10+09:00,tablet,1
O00020438,V00010161,2025-10-06T09:44:56+09:00,tablet,2
O00020439,V00010162,2025-10-06T21:14:11+09:00,tablet,1
O00020440,V00010162,2025-10-06T21:31:43+09:00,tablet,2
O00020441,V00010162,2025-10-06T21:43:14+09:00,tablet,3
O00020442,V00010163,2025-10-06T19:37:52+09:00,tablet,1
O00020443,V00010163,2025-10-06T20:26:12+09:00,tablet,2
O00020444,V00010163,2025-10-06T20:30:02+09:00,tablet,3
O00020445,V00010164,2025-10-06T09:23:54+09:00,tablet,1
O00020446,V00010164,2025-10-06T09:30:36+09:00,tablet,2
O00020447,V00010164,2025-10-06T10:48:16+09:00,tablet,3
O00020448,V00010165,2025-10-06T11:00:53+09:00,tablet,1
O00020449,V00010166,2025-10-06T12:36:31+09:00,tablet,1
O00020450,V00010166,2025-10-06T12:47:16+09:00,tablet,2
O00020451,V00010167,2025-10-06T09:12:17+09:00,tablet,1
O00020452,V00010168,2025-10-06T18:10:41+09:00,tablet,1
O00020453,V00010168,2025-10-06T18:20:39+09:00,tablet,2
O00020454,V00010168,2025-10-06T18:28:30+09:00,tablet,3
O00020455,V00010169,2025-10-06T19:05:37+09:00,tablet,1
O00020456,V00010169,2025-10-06T19:33:49+09:00,tablet,2
O00020457,V00010170,2025-10-06T15:49:27+09:00,tablet,1
O00020458,V00010170,2025-10-06T17:10:43+09:00,tablet,2
O00020459,V00010170,2025-10-06T17:12:27+09:00,tablet,3
O00020460,V00010171,2025-10-06T17:27:46+09:00,tablet,1
O00020461,V00010171,2025-10-06T18:02:19+09:00,tablet,2
O00020462,V00010172,2025-10-07T19:02:31+09:00,tablet,1
O00020463,V00010173,2025-10-07T09:30:04+09:00,tablet,1
O00020464,V00010173,2025-10-07T09:49:31+09:00,tablet,2
O00020465,V00010173,2025-10-07T09:55:11+09:00,tablet,3
O00020466,V00010174,2025-10-07T10:38:22+09:00,tablet,1
O00020467,V00010174,2025-10-07T10:40:45+09:00,tablet,2
O00020468,V00010174,2025-10-07T10:46:25+09:00,tablet,3
O00020469,V00010175,2025-10-07T13:54:19+09:00,tablet,1
O00020470,V00010176,2025-10-07T10:26:23+09:00,tablet,1
O00020471,V00010177,2025-10-07T16:38:57+09:00,tablet,1
O00020472,V00010177,2025-10-07T18:21:06+09:00,tablet,2
O00020473,V00010178,2025-10-07T20:11:05+09:00,tablet,1
O00020474,V00010178,2025-10-07T20:16:59+09:00,tablet,2
O00020475,V00010178,2025-10-07T20:57:07+09:00,tablet,3
O00020476,V00010179,2025-10-07T20:56:50+09:00,tablet,1
O00020477,V00010179,2025-10-07T21:02:20+09:00,tablet,2
O00020478,V00010179,2025-10-07T21:33:50+09:00,tablet,3
O00020479,V00010180,2025-10-07T20:05:09+09:00,tablet,1
O00020480,V00010180,2025-10-07T20:32:10+09:00,tablet,2
O00020481,V00010181,2025-10-07T11:23:00+09:00,tablet,1
O00020482,V00010181,2025-10-07T11:59:22+09:00,tablet,2
O00020483,V00010182,2025-10-07T11:41:51+09:00,tablet,1
O00020484,V00010182,2025-10-07T11:59:03+09:00,tablet,2
O00020485,V00010182,2025-10-07T13:10:09+09:00,tablet,3
O00020486,V00010183,2025-10-07T16:34:35+09:00,tablet,1
O00020487,V00010184,2025-10-07T13:38:49+09:00,tablet,1
O00020488,V00010184,2025-10-07T13:44:19+09:00,tablet,2
O00020489,V00010185,2025-10-07T07:02:07+09:00,tablet,1
O00020490,V00010185,2025-10-07T07:36:18+09:00,tablet,2
O00020491,V00010186,2025-10-07T10:10:36+09:00,tablet,1
O00020492,V00010186,2025-10-07T10:56:49+09:00,tablet,2
O00020493,V00010186,2025-10-07T11:30:44+09:00,tablet,3
O00020494,V00010187,2025-10-07T08:25:51+09:00,tablet,1
O00020495,V00010187,2025-10-07T08:48:02+09:00,tablet,2
O00020496,V00010188,2025-10-07T18:21:18+09:00,tablet,1
O00020497,V00010188,2025-10-07T18:35:09+09:00,tablet,2
O00020498,V00010188,2025-10-07T18:42:05+09:00,tablet,3
O00020499,V00010189,2025-10-07T16:47:20+09:00,tablet,1
O00020500,V00010189,2025-10-07T17:33:43+09:00,tablet,2
O00020501,V00010190,2025-10-07T13:29:58+09:00,tablet,1
O00020502,V00010190,2025-10-07T13:59:53+09:00,tablet,2
O00020503,V00010190,2025-10-07T14:38:56+09:00,tablet,3
O00020504,V00010191,2025-10-07T18:39:10+09:00,tablet,1
O00020505,V00010191,2025-10-07T19:00:54+09:00,tablet,2
O00020506,V00010192,2025-10-07T20:28:55+09:00,tablet,1
O00020507,V00010192,2025-10-07T20:49:32+09:00,tablet,2
O00020508,V00010192,2025-10-07T20:57:26+09:00,tablet,3
O00020509,V00010193,2025-10-07T16:15:21+09:00,tablet,1
O00020510,V00010193,2025-10-07T16:48:23+09:00,tablet,2
O00020511,V00010193,2025-10-07T17:01:31+09:00,tablet,3
O00020512,V00010194,2025-10-07T07:01:19+09:00,tablet,1
O00020513,V00010194,2025-10-07T07:21:56+09:00,tablet,2
O00020514,V00010195,2025-10-07T07:22:21+09:00,tablet,1
O00020515,V00010195,2025-10-07T07:56:01+09:00,tablet,2
O00020516,V00010196,2025-10-07T20:30:16+09:00,tablet,1
O00020517,V00010196,2025-10-07T20:43:09+09:00,tablet,2
O00020518,V00010197,2025-10-07T15:54:44+09:00,tablet,1
O00020519,V00010198,2025-10-07T18:40:16+09:00,tablet,1
O00020520,V00010198,2025-10-07T19:03:07+09:00,tablet,2
O00020521,V00010198,2025-10-07T19:06:53+09:00,tablet,3
O00020522,V00010199,2025-10-07T15:02:19+09:00,tablet,1
O00020523,V00010199,2025-10-07T15:33:18+09:00,tablet,2
O00020524,V00010199,2025-10-07T16:00:57+09:00,tablet,3
O00020525,V00010200,2025-10-07T13:09:20+09:00,tablet,1
O00020526,V00010201,2025-10-07T20:34:49+09:00,tablet,1
O00020527,V00010201,2025-10-07T21:39:36+09:00,tablet,2
O00020528,V00010202,2025-10-07T13:46:41+09:00,tablet,1
O00020529,V00010202,2025-10-07T14:50:11+09:00,tablet,2
O00020530,V00010203,2025-10-07T15:37:37+09:00,tablet,1
O00020531,V00010204,2025-10-07T09:57:45+09:00,tablet,1
O00020532,V00010204,2025-10-07T10:51:40+09:00,tablet,2
O00020533,V00010205,2025-10-07T14:30:08+09:00,tablet,1
O00020534,V00010205,2025-10-07T15:26:32+09:00,tablet,2
O00020535,V00010206,2025-10-07T11:09:28+09:00,tablet,1
O00020536,V00010207,2025-10-07T10:42:49+09:00,tablet,1
O00020537,V00010208,2025-10-07T09:56:22+09:00,tablet,1
O00020538,V00010209,2025-10-07T15:27:14+09:00,tablet,1
O00020539,V00010210,2025-10-08T14:11:39+09:00,tablet,1
O00020540,V00010210,2025-10-08T14:27:47+09:00,tablet,2
O00020541,V00010211,2025-10-08T09:06:17+09:00,tablet,1
O00020542,V00010211,2025-10-08T09:12:39+09:00,tablet,2
O00020543,V00010211,2025-10-08T09:20:55+09:00,tablet,3
O00020544,V00010212,2025-10-08T15:22:20+09:00,tablet,1
O00020545,V00010212,2025-10-08T15:32:02+09:00,tablet,2
O00020546,V00010212,2025-10-08T16:33:49+09:00,tablet,3
O00020547,V00010213,2025-10-08T09:11:29+09:00,tablet,1
O00020548,V00010213,2025-10-08T09:26:48+09:00,tablet,2
O00020549,V00010214,2025-10-08T13:32:40+09:00,tablet,1
