order_item_id,order_id,menu_item_id,qty,unit_price_yen_at_order,line_subtotal_yen,status,served_at,cook_time_sec,is_kids_item
OI00052519,O00020919,M003,3,520,1560,served,2025-10-13T21:04:30+09:00,341,0
OI00052520,O00020919,M004,1,980,980,served,2025-10-13T21:07:05+09:00,496,0
OI00052521,O00020920,M002,1,780,780,served,2025-10-13T21:33:59+09:00,471,0
OI00052522,O00020921,M103,2,760,1520,served,2025-10-13T22:02:57+09:00,1007,0
OI00052523,O00020922,M001,1,680,680,served,2025-10-13T14:45:52+09:00,748,0
OI00052524,O00020922,M103,3,760,2280,served,2025-10-13T14:42:17+09:00,533,0
OI00052525,O00020922,M006,2,450,900,served,2025-10-13T14:49:51+09:00,987,1
OI00052526,O00020922,M004,2,980,1960,served,2025-10-13T14:48:58+09:00,934,0
OI00052527,O00020923,M004,2,980,1960,served,2025-10-13T15:34:57+09:00,751,0
OI00052528,O00020923,M103,3,760,2280,served,2025-10-13T15:31:14+09:00,528,0
OI00052529,O00020923,M004,2,980,1960,served,2025-10-13T15:35:01+09:00,755,0
OI00052530,O00020924,M006,2,450,900,served,2025-10-13T15:40:18+09:00,328,1
OI00052531,O00020924,M103,2,760,1520,served,2025-10-13T15:39:50+09:00,300,0
OI00052532,O00020924,M004,3,980,2940,served,2025-10-13T15:46:30+09:00,700,0
OI00052533,O00020925,M006,3,450,1350,served,2025-10-13T11:12:33+09:00,584,1
OI00052534,O00020925,M005,3,390,1170,served,2025-10-13T11:17:35+09:00,886,1
OI00052535,O00020925,M006,2,450,900,served,2025-10-13T11:10:38+09:00,469,1
OI00052536,O00020926,M003,2,520,1040,served,2025-10-13T11:37:28+09:00,682,0
OI00052537,O00020927,M103,1,760,760,served,2025-10-13T14:15:05+09:00,1157,0
OI00052538,O00020928,M001,2,680,1360,served,2025-10-13T14:23:04+09:00,1051,0
OI00052539,O00020929,M001,2,680,1360,served,2025-10-13T13:15:37+09:00,698,0
OI00052540,O00020930,M004,3,980,2940,served,2025-10-13T14:37:28+09:00,600,0
OI00052541,O00020930,M103,1,760,760,served,2025-10-13T14:31:34+09:00,246,0
OI00052542,O00020930,M003,1,520,520,served,2025-10-13T14:43:58+09:00,990,0
OI00052543,O00020930,M002,3,780,2340,served,2025-10-13T14:41:42+09:00,854,0
OI00052544,O00020931,M004,3,980,2940,served,2025-10-13T14:55:58+09:00,858,0
OI00052545,O00020931,M103,1,760,760,served,2025-10-13T14:54:02+09:00,742,0
OI00052546,O00020931,M001,2,680,1360,served,2025-10-13T14:48:08+09:00,388,0
OI00052547,O00020932,M103,1,760,760,served,2025-10-13T20:35:40+09:00,410,0
OI00052548,O00020932,M003,2,520,1040,served,2025-10-13T20:39:30+09:00,640,0
OI00052549,O00020932,M002,1,780,780,served,2025-10-13T20:40:23+09:00,693,0
OI00052550,O00020933,M003,3,520,1560,served,2025-10-13T18:25:27+09:00,430,0
OI00052551,O00020934,M006,2,450,900,served,2025-10-13T18:48:44+09:00,910,1
OI00052552,O00020935,M003,3,520,1560,served,2025-10-13T13:02:52+09:00,927,0
OI00052553,O00020935,M003,1,520,520,served,2025-10-13T12:53:43+09:00,378,0
OI00052554,O00020936,M003,3,520,1560,served,2025-10-13T10:55:13+09:00,534,0
OI00052555,O00020936,M004,2,980,1960,served,2025-10-13T11:00:17+09:00,838,0
OI00052556,O00020936,M103,2,760,1520,served,2025-10-13T10:59:00+09:00,761,0
OI00052557,O00020936,M004,2,980,1960,served,2025-10-13T10:51:05+09:00,286,0
OI00052558,O00020937,M002,2,780,1560,served,2025-10-13T11:07:32+09:00,966,0
OI00052559,O00020937,M006,1,450,450,served,2025-10-13T11:07:02+09:00,936,1
OI00052560,O00020938,M001,3,680,2040,served,2025-10-13T18:06:13+09:00,605,0
OI00052561,O00020938,M002,3,780,2340,served,2025-10-13T18:04:30+09:00,502,0
OI00052562,O00020938,M006,2,450,900,served,2025-10-13T18:03:48+09:00,460,1
OI00052563,O00020938,M005,1,390,390,served,2025-10-13T18:08:45+09:00,757,1
OI00052564,O00020939,M003,2,520,1040,served,2025-10-13T15:22:14+09:00,641,0
OI00052565,O00020939,M003,2,520,1040,served,2025-10-13T15:22:32+09:00,659,0
OI00052566,O00020939,M004,3,980,2940,served,2025-10-13T15:17:35+09:00,362,0
OI00052567,O00020940,M006,1,450,450,served,2025-10-13T15:34:46+09:00,377,1
OI00052568,O00020940,M005,3,390,1170,served,2025-10-13T15:35:47+09:00,438,1
OI00052569,O00020940,M103,2,760,1520,served,2025-10-13T15:40:32+09:00,723,0
OI00052570,O00020941,M005,2,390,780,served,2025-10-13T15:49:53+09:00,705,1
OI00052571,O00020942,M004,1,980,980,served,2025-10-14T11:59:35+09:00,1059,0
OI00052572,O00020942,M002,2,780,1560,served,2025-10-14T11:49:58+09:00,482,0
OI00052573,O00020943,M006,3,450,1350,served,2025-10-14T11:52:31+09:00,321,1
OI00052574,O00020943,M006,3,450,1350,served,2025-10-14T11:58:37+09:00,687,1
OI00052575,O00020943,M006,1,450,450,served,2025-10-14T11:55:28+09:00,498,1
OI00052576,O00020943,M005,1,390,390,served,2025-10-14T12:03:10+09:00,960,1
OI00052577,O00020944,M005,1,390,390,served,2025-10-14T07:24:27+09:00,671,1
OI00052578,O00020944,M006,3,450,1350,served,2025-10-14T07:24:50+09:00,694,1
OI00052579,O00020944,M002,3,780,2340,served,2025-10-14T07:33:11+09:00,1195,0
OI00052580,O00020945,M004,2,980,1960,served,2025-10-14T07:47:32+09:00,981,0
OI00052581,O00020945,M006,1,450,450,served,2025-10-14T07:49:15+09:00,1084,1
OI00052582,O00020945,M001,1,680,680,served,2025-10-14T07:47:07+09:00,956,0
OI00052583,O00020945,M003,2,520,1040,served,2025-10-14T07:50:14+09:00,1143,0
OI00052584,O00020946,M004,1,980,980,served,2025-10-14T08:02:13+09:00,524,0
OI00052585,O00020946,M001,1,680,680,served,2025-10-14T08:13:20+09:00,1191,0
OI00052586,O00020947,M001,3,680,2040,served,2025-10-14T16:15:46+09:00,348,0
OI00052587,O00020948,M103,2,760,1520,served,2025-10-14T17:21:21+09:00,1074,0
OI00052588,O00020948,M004,3,980,2940,served,2025-10-14T17:23:02+09:00,1175,0
OI00052589,O00020948,M003,1,520,520,served,2025-10-14T17:08:57+09:00,330,0
OI00052590,O00020949,M006,2,450,900,served,2025-10-14T17:23:36+09:00,356,1
OI00052591,O00020949,M005,2,390,780,served,2025-10-14T17:27:11+09:00,571,1
OI00052592,O00020950,M006,1,450,450,served,2025-10-14T21:45:33+09:00,1182,1
OI00052593,O00020950,M003,1,520,520,served,2025-10-14T21:34:38+09:00,527,0
OI00052594,O00020951,M004,2,980,1960,served,2025-10-14T22:32:01+09:00,573,0
OI00052595,O00020951,M005,1,390,390,served,2025-10-14T22:31:41+09:00,553,1
OI00052596,O00020951,M006,2,450,900,served,2025-10-14T22:40:57+09:00,1109,1
OI00052597,O00020951,M001,2,680,1360,served,2025-10-14T22:30:50+09:00,502,0
OI00052598,O00020952,M001,2,680,1360,served,2025-10-14T16:37:31+09:00,383,0
OI00052599,O00020952,M002,1,780,780,served,2025-10-14T16:46:50+09:00,942,0
OI00052600,O00020953,M103,1,760,760,served,2025-10-14T16:55:15+09:00,770,0
OI00052601,O00020953,M005,1,390,390,served,2025-10-14T16:50:39+09:00,494,1
OI00052602,O00020954,M103,1,760,760,served,2025-10-14T17:11:29+09:00,377,0
OI00052603,O00020954,M003,1,520,520,served,2025-10-14T17:19:22+09:00,850,0
OI00052604,O00020954,M103,2,760,1520,served,2025-10-14T17:15:05+09:00,593,0
OI00052605,O00020954,M003,2,520,1040,served,2025-10-14T17:10:22+09:00,310,0
OI00052606,O00020955,M006,2,450,900,served,2025-10-14T10:39:34+09:00,1158,1
OI00052607,O00020955,M003,1,520,520,served,2025-10-14T10:39:54+09:00,1178,0
OI00052608,O00020956,M004,1,980,980,served,2025-10-14T10:41:14+09:00,801,0
OI00052609,O00020956,M003,2,520,1040,served,2025-10-14T10:36:50+09:00,537,0
OI00052610,O00020956,M103,3,760,2280,served,2025-10-14T10:34:56+09:00,423,0
OI00052611,O00020956,M001,1,680,680,served,2025-10-14T10:37:22+09:00,569,0
OI00052612,O00020957,M001,2,680,1360,served,2025-10-14T08:42:45+09:00,1140,0
OI00052613,O00020957,M001,3,680,2040,served,2025-10-14T08:40:01+09:00,976,0
OI00052614,O00020957,M005,1,390,390,served,2025-10-14T08:29:32+09:00,347,1
OI00052615,O00020958,M005,1,390,390,served,2025-10-14T09:19:43+09:00,1174,1
OI00052616,O00020959,M005,3,390,1170,served,2025-10-14T10:18:17+09:00,1092,1
OI00052617,O00020960,M002,1,780,780,served,2025-10-14T13:32:30+09:00,556,0
OI00052618,O00020961,M002,3,780,2340,served,2025-10-14T08:52:00+09:00,1047,0
OI00052619,O00020961,M005,1,390,390,served,2025-10-14T08:49:50+09:00,917,1
OI00052620,O00020961,M103,3,760,2280,served,2025-10-14T08:47:41+09:00,788,0
OI00052621,O00020961,M001,3,680,2040,served,2025-10-14T08:45:26+09:00,653,0
OI00052622,O00020962,M001,3,680,2040,served,2025-10-14T09:02:52+09:00,516,0
OI00052623,O00020962,M002,2,780,1560,served,2025-10-14T09:13:06+09:00,1130,0
OI00052624,O00020962,M005,3,390,1170,served,2025-10-14T09:13:47+09:00,1171,1
OI00052625,O00020963,M003,3,520,1560,served,2025-10-14T07:42:21+09:00,1148,0
OI00052626,O00020963,M005,3,390,1170,served,2025-10-14T07:29:37+09:00,384,1
OI00052627,O00020963,M001,1,680,680,served,2025-10-14T07:33:51+09:00,638,0
OI00052628,O00020963,M001,3,680,2040,served,2025-10-14T07:32:57+09:00,584,0
OI00052629,O00020964,M005,1,390,390,served,2025-10-14T11:54:29+09:00,877,1
OI00052630,O00020964,M003,2,520,1040,served,2025-10-14T11:44:55+09:00,303,0
OI00052631,O00020964,M002,3,780,2340,served,2025-10-14T11:50:25+09:00,633,0
OI00052632,O00020965,M103,3,760,2280,served,2025-10-14T12:16:22+09:00,952,0
OI00052633,O00020965,M005,2,390,780,served,2025-10-14T12:17:29+09:00,1019,1
OI00052634,O00020966,M002,1,780,780,served,2025-10-14T07:27:41+09:00,1031,0
OI00052635,O00020967,M004,3,980,2940,served,2025-10-14T07:29:18+09:00,836,0
OI00052636,O00020967,M003,3,520,1560,served,2025-10-14T07:22:22+09:00,420,0
OI00052637,O00020968,M006,2,450,900,served,2025-10-14T08:58:30+09:00,766,1
OI00052638,O00020968,M002,3,780,2340,served,2025-10-14T08:55:39+09:00,595,0
OI00052639,O00020968,M005,2,390,780,served,2025-10-14T08:53:33+09:00,469,1
OI00052640,O00020969,M005,3,390,1170,served,2025-10-14T09:59:35+09:00,818,1
OI00052641,O00020970,M003,3,520,1560,served,2025-10-14T10:57:15+09:00,869,0
OI00052642,O00020970,M004,2,980,1960,served,2025-10-14T10:50:10+09:00,444,0
OI00052643,O00020971,M006,2,450,900,served,2025-10-14T11:25:47+09:00,736,1
OI00052644,O00020971,M005,3,390,1170,served,2025-10-14T11:18:36+09:00,305,1
OI00052645,O00020971,M006,1,450,450,served,2025-10-14T11:32:01+09:00,1110,1
OI00052646,O00020972,M103,2,760,1520,served,2025-10-14T16:30:48+09:00,1013,0
OI00052647,O00020972,M004,1,980,980,served,2025-10-14T16:18:21+09:00,266,0
OI00052648,O00020973,M002,2,780,1560,served,2025-10-14T16:58:30+09:00,811,0
OI00052649,O00020974,M003,2,520,1040,served,2025-10-14T18:21:18+09:00,680,0
OI00052650,O00020974,M005,2,390,780,served,2025-10-14T18:21:10+09:00,672,1
OI00052651,O00020974,M003,1,520,520,served,2025-10-14T18:21:47+09:00,709,0
OI00052652,O00020975,M103,3,760,2280,served,2025-10-14T11:15:39+09:00,279,0
OI00052653,O00020976,M103,1,760,760,served,2025-10-14T12:19:58+09:00,565,0
OI00052654,O00020976,M003,2,520,1040,served,2025-10-14T12:25:55+09:00,922,0
OI00052655,O00020976,M103,1,760,760,served,2025-10-14T12:23:14+09:00,761,0
OI00052656,O00020976,M006,3,450,1350,served,2025-10-14T12:21:27+09:00,654,1
OI00052657,O00020977,M103,1,760,760,served,2025-10-14T12:41:02+09:00,486,0
OI00052658,O00020977,M001,1,680,680,served,2025-10-14T12:44:56+09:00,720,0
OI00052659,O00020977,M006,3,450,1350,served,2025-10-14T12:46:17+09:00,801,1
OI00052660,O00020977,M004,3,980,2940,served,2025-10-14T12:43:36+09:00,640,0
OI00052661,O00020978,M006,1,450,450,served,2025-10-14T13:22:04+09:00,909,1
OI00052662,O00020978,M003,2,520,1040,served,2025-10-14T13:23:39+09:00,1004,0
OI00052663,O00020978,M006,2,450,900,served,2025-10-14T13:25:32+09:00,1117,1
OI00052664,O00020979,M103,3,760,2280,served,2025-10-14T10:33:08+09:00,899,0
OI00052665,O00020979,M003,3,520,1560,served,2025-10-14T10:24:32+09:00,383,0
OI00052666,O00020979,M103,1,760,760,served,2025-10-14T10:35:21+09:00,1032,0
OI00052667,O00020979,M003,3,520,1560,served,2025-10-14T10:36:00+09:00,1071,0
OI00052668,O00020980,M001,3,680,2040,served,2025-10-14T10:39:33+09:00,691,0
OI00052669,O00020980,M003,3,520,1560,served,2025-10-14T10:32:14+09:00,252,0
OI00052670,O00020980,M005,3,390,1170,served,2025-10-14T10:42:01+09:00,839,1
OI00052671,O00020980,M003,2,520,1040,served,2025-10-14T10:40:16+09:00,734,0
OI00052672,O00020981,M003,2,520,1040,served,2025-10-14T16:43:24+09:00,821,0
OI00052673,O00020981,M005,1,390,390,served,2025-10-14T16:35:46+09:00,363,1
OI00052674,O00020982,M103,3,760,2280,served,2025-10-14T16:34:00+09:00,1045,0
OI00052675,O00020982,M002,3,780,2340,served,2025-10-14T16:33:37+09:00,1022,0
OI00052676,O00020982,M001,3,680,2040,served,2025-10-14T16:27:13+09:00,638,0
OI00052677,O00020983,M001,3,680,2040,served,2025-10-14T13:23:28+09:00,800,0
OI00052678,O00020983,M005,1,390,390,served,2025-10-14T13:16:56+09:00,408,1
OI00052679,O00020983,M005,3,390,1170,served,2025-10-14T13:15:07+09:00,299,1
OI00052680,O00020984,M005,2,390,780,served,2025-10-14T16:31:50+09:00,725,1
OI00052681,O00020985,M103,2,760,1520,served,2025-10-14T08:51:05+09:00,414,0
OI00052682,O00020986,M006,1,450,450,served,2025-10-14T09:34:15+09:00,839,1
OI00052683,O00020986,M005,1,390,390,served,2025-10-14T09:39:08+09:00,1132,1
OI00052684,O00020986,M001,2,680,1360,served,2025-10-14T09:29:14+09:00,538,0
OI00052685,O00020987,M001,1,680,680,served,2025-10-14T09:50:17+09:00,407,0
OI00052686,O00020987,M004,2,980,1960,served,2025-10-14T09:52:00+09:00,510,0
OI00052687,O00020987,M003,3,520,1560,served,2025-10-14T10:00:48+09:00,1038,0
OI00052688,O00020988,M001,3,680,2040,served,2025-10-14T15:45:15+09:00,582,0
OI00052689,O00020988,M006,3,450,1350,served,2025-10-14T15:54:08+09:00,1115,1
OI00052690,O00020989,M003,3,520,1560,served,2025-10-14T16:03:40+09:00,509,0
OI00052691,O00020990,M005,2,390,780,served,2025-10-14T16:24:17+09:00,666,1
OI00052692,O00020991,M003,2,520,1040,served,2025-10-14T17:57:01+09:00,823,0
OI00052693,O00020991,M004,1,980,980,served,2025-10-14T17:50:07+09:00,409,0
OI00052694,O00020991,M003,3,520,1560,served,2025-10-14T17:58:04+09:00,886,0
OI00052695,O00020991,M005,1,390,390,served,2025-10-14T18:01:52+09:00,1114,1
OI00052696,O00020992,M005,3,390,1170,served,2025-10-14T18:09:23+09:00,307,1
OI00052697,O00020992,M103,3,760,2280,served,2025-10-14T18:22:55+09:00,1119,0
OI00052698,O00020992,M005,1,390,390,served,2025-10-14T18:22:49+09:00,1113,1
OI00052699,O00020993,M001,3,680,2040,served,2025-10-14T19:06:11+09:00,290,0
OI00052700,O00020993,M004,3,980,2940,served,2025-10-14T19:06:36+09:00,315,0
OI00052701,O00020994,M103,3,760,2280,served,2025-10-14T09:38:28+09:00,1195,0
OI00052702,O00020994,M002,2,780,1560,served,2025-10-14T09:25:55+09:00,442,0
OI00052703,O00020994,M001,1,680,680,served,2025-10-14T09:30:34+09:00,721,0
OI00052704,O00020994,M103,1,760,760,served,2025-10-14T09:32:09+09:00,816,0
OI00052705,O00020995,M005,1,390,390,served,2025-10-14T09:50:55+09:00,387,1
OI00052706,O00020995,M004,2,980,1960,served,2025-10-14T09:56:00+09:00,692,0
OI00052707,O00020995,M005,3,390,1170,served,2025-10-14T10:00:44+09:00,976,1
OI00052708,O00020995,M004,2,980,1960,served,2025-10-14T10:02:18+09:00,1070,0
OI00052709,O00020996,M004,2,980,1960,served,2025-10-14T11:04:48+09:00,934,0
OI00052710,O00020996,M006,3,450,1350,served,2025-10-14T11:01:31+09:00,737,1
OI00052711,O00020996,M003,2,520,1040,served,2025-10-14T11:00:24+09:00,670,0
OI00052712,O00020996,M003,1,520,520,served,2025-10-14T11:02:32+09:00,798,0
OI00052713,O00020997,M103,1,760,760,served,2025-10-14T11:44:10+09:00,352,0
OI00052714,O00020997,M004,2,980,1960,served,2025-10-14T11:42:46+09:00,268,0
OI00052715,O00020997,M103,1,760,760,served,2025-10-14T11:49:09+09:00,651,0
OI00052716,O00020997,M103,2,760,1520,served,2025-10-14T11:42:25+09:00,247,0
OI00052717,O00020998,M004,1,980,980,served,2025-10-14T13:15:34+09:00,1052,0
OI00052718,O00020998,M001,2,680,1360,served,2025-10-14T13:03:00+09:00,298,0
OI00052719,O00020998,M006,1,450,450,served,2025-10-14T13:03:18+09:00,316,1
OI00052720,O00020999,M004,2,980,1960,served,2025-10-14T19:29:17+09:00,776,0
OI00052721,O00021000,M002,3,780,2340,served,2025-10-14T19:58:49+09:00,497,0
OI00052722,O00021000,M001,2,680,1360,served,2025-10-14T20:02:04+09:00,692,0
OI00052723,O00021001,M103,2,760,1520,served,2025-10-14T16:36:37+09:00,1137,0
OI00052724,O00021002,M005,2,390,780,served,2025-10-14T18:03:51+09:00,648,1
OI00052725,O00021003,M103,1,760,760,served,2025-10-14T17:59:46+09:00,399,0
OI00052726,O00021004,M002,1,780,780,served,2025-10-14T16:26:19+09:00,716,0
OI00052727,O00021004,M001,3,680,2040,served,2025-10-14T16:28:17+09:00,834,0
OI00052728,O00021005,M004,1,980,980,served,2025-10-14T19:53:24+09:00,283,0
OI00052729,O00021005,M002,1,780,780,served,2025-10-14T20:04:02+09:00,921,0
OI00052730,O00021006,M004,1,980,980,served,2025-10-14T20:29:05+09:00,1004,0
OI00052731,O00021006,M003,1,520,520,served,2025-10-14T20:23:37+09:00,676,0
OI00052732,O00021007,M004,3,980,2940,served,2025-10-14T20:13:16+09:00,928,0
OI00052733,O00021007,M001,1,680,680,served,2025-10-14T20:02:51+09:00,303,0
OI00052734,O00021007,M004,3,980,2940,served,2025-10-14T20:10:11+09:00,743,0
OI00052735,O00021007,M003,2,520,1040,served,2025-10-14T20:10:32+09:00,764,0
OI00052736,O00021008,M103,2,760,1520,served,2025-10-14T21:24:57+09:00,908,0
OI00052737,O00021008,M001,2,680,1360,served,2025-10-14T21:18:08+09:00,499,0
OI00052738,O00021009,M002,1,780,780,served,2025-10-14T17:17:50+09:00,385,0
OI00052739,O00021009,M006,2,450,900,served,2025-10-14T17:20:08+09:00,523,1
OI00052740,O00021010,M003,2,520,1040,served,2025-10-14T18:00:36+09:00,636,0
OI00052741,O00021010,M004,3,980,2940,served,2025-10-14T18:04:34+09:00,874,0
OI00052742,O00021011,M006,3,450,1350,served,2025-10-14T18:46:06+09:00,384,1
OI00052743,O00021012,M001,3,680,2040,served,2025-10-14T08:30:06+09:00,1171,0
OI00052744,O00021012,M103,1,760,760,served,2025-10-14T08:27:16+09:00,1001,0
OI00052745,O00021012,M006,2,450,900,served,2025-10-14T08:29:35+09:00,1140,1
OI00052746,O00021013,M002,3,780,2340,served,2025-10-14T09:23:59+09:00,808,0
OI00052747,O00021013,M003,2,520,1040,served,2025-10-14T09:18:52+09:00,501,0
OI00052748,O00021013,M103,2,760,1520,served,2025-10-14T09:17:56+09:00,445,0
OI00052749,O00021013,M003,1,520,520,served,2025-10-14T09:26:42+09:00,971,0
OI00052750,O00021014,M002,3,780,2340,served,2025-10-14T18:55:23+09:00,309,0
OI00052751,O00021014,M006,2,450,900,served,2025-10-14T18:55:00+09:00,286,1
OI00052752,O00021014,M103,1,760,760,served,2025-10-14T18:58:53+09:00,519,0
OI00052753,O00021015,M006,1,450,450,served,2025-10-14T13:45:59+09:00,347,1
OI00052754,O00021015,M003,1,520,520,served,2025-10-14T13:45:43+09:00,331,0
OI00052755,O00021015,M001,2,680,1360,served,2025-10-14T13:57:06+09:00,1014,0
OI00052756,O00021016,M003,1,520,520,served,2025-10-14T21:02:12+09:00,813,0
OI00052757,O00021016,M003,2,520,1040,served,2025-10-14T20:54:10+09:00,331,0
OI00052758,O00021017,M001,3,680,2040,served,2025-10-14T17:35:05+09:00,861,0
OI00052759,O00021018,M002,3,780,2340,served,2025-10-14T16:34:53+09:00,551,0
OI00052760,O00021018,M103,3,760,2280,served,2025-10-14T16:41:11+09:00,929,0
OI00052761,O00021018,M004,1,980,980,served,2025-10-14T16:32:07+09:00,385,0
OI00052762,O00021018,M004,3,980,2940,served,2025-10-14T16:33:27+09:00,465,0
OI00052763,O00021019,M003,2,520,1040,served,2025-10-14T16:39:51+09:00,652,0
OI00052764,O00021019,M002,1,780,780,served,2025-10-14T16:45:54+09:00,1015,0
OI00052765,O00021019,M002,1,780,780,served,2025-10-14T16:36:29+09:00,450,0
OI00052766,O00021020,M006,3,450,1350,served,2025-10-14T17:59:26+09:00,944,1
OI00052767,O00021021,M001,3,680,2040,served,2025-10-14T16:43:05+09:00,809,0
OI00052768,O00021021,M002,1,780,780,served,2025-10-14T16:45:52+09:00,976,0
OI00052769,O00021021,M006,2,450,900,served,2025-10-14T16:46:53+09:00,1037,1
OI00052770,O00021021,M006,1,450,450,served,2025-10-14T16:43:45+09:00,849,1
OI00052771,O00021022,M103,3,760,2280,served,2025-10-14T10:48:18+09:00,354,0
OI00052772,O00021022,M006,2,450,900,served,2025-10-14T10:55:56+09:00,812,1
OI00052773,O00021022,M001,1,680,680,served,2025-10-14T10:47:43+09:00,319,0
OI00052774,O00021022,M003,1,520,520,served,2025-10-14T10:51:32+09:00,548,0
OI00052775,O00021023,M006,1,450,450,served,2025-10-15T13:48:25+09:00,1115,1
OI00052776,O00021023,M001,3,680,2040,served,2025-10-15T13:45:15+09:00,925,0
OI00052777,O00021023,M103,2,760,1520,served,2025-10-15T13:42:29+09:00,759,0
OI00052778,O00021024,M004,3,980,2940,served,2025-10-15T14:03:12+09:00,564,0
OI00052779,O00021024,M103,1,760,760,served,2025-10-15T14:12:54+09:00,1146,0
OI00052780,O00021024,M005,2,390,780,served,2025-10-15T14:13:06+09:00,1158,1
OI00052781,O00021025,M001,3,680,2040,served,2025-10-15T14:07:17+09:00,428,0
OI00052782,O00021026,M103,3,760,2280,served,2025-10-15T18:44:56+09:00,249,0
OI00052783,O00021026,M006,1,450,450,served,2025-10-15T18:47:07+09:00,380,1
OI00052784,O00021026,M003,2,520,1040,served,2025-10-15T18:57:07+09:00,980,0
OI00052785,O00021026,M005,3,390,1170,served,2025-10-15T18:57:48+09:00,1021,1
OI00052786,O00021027,M002,1,780,780,served,2025-10-15T19:23:15+09:00,386,0
OI00052787,O00021027,M103,1,760,760,served,2025-10-15T19:23:02+09:00,373,0
OI00052788,O00021028,M002,2,780,1560,served,2025-10-15T20:25:18+09:00,1039,0
OI00052789,O00021028,M103,2,760,1520,served,2025-10-15T20:13:06+09:00,307,0
OI00052790,O00021028,M003,1,520,520,served,2025-10-15T20:15:57+09:00,478,0
OI00052791,O00021028,M004,1,980,980,served,2025-10-15T20:19:22+09:00,683,0
OI00052792,O00021029,M103,2,760,1520,served,2025-10-15T13:26:04+09:00,826,0
OI00052793,O00021029,M004,1,980,980,served,2025-10-15T13:16:40+09:00,262,0
OI00052794,O00021030,M003,3,520,1560,served,2025-10-15T15:37:12+09:00,541,0
OI00052795,O00021030,M004,3,980,2940,served,2025-10-15T15:32:55+09:00,284,0
OI00052796,O00021030,M002,3,780,2340,served,2025-10-15T15:39:53+09:00,702,0
OI00052797,O00021030,M103,3,760,2280,served,2025-10-15T15:37:50+09:00,579,0
OI00052798,O00021031,M002,2,780,1560,served,2025-10-15T16:22:48+09:00,872,0
OI00052799,O00021031,M002,2,780,1560,served,2025-10-15T16:18:41+09:00,625,0
OI00052800,O00021032,M006,2,450,900,served,2025-10-15T16:23:00+09:00,256,1
OI00052801,O00021032,M002,1,780,780,served,2025-10-15T16:32:26+09:00,822,0
OI00052802,O00021032,M003,2,520,1040,served,2025-10-15T16:31:02+09:00,738,0
OI00052803,O00021032,M001,2,680,1360,served,2025-10-15T16:37:33+09:00,1129,0
OI00052804,O00021033,M002,2,780,1560,served,2025-10-15T09:30:39+09:00,481,0
OI00052805,O00021033,M004,3,980,2940,served,2025-10-15T09:40:14+09:00,1056,0
OI00052806,O00021034,M103,2,760,1520,served,2025-10-15T08:16:57+09:00,509,0
OI00052807,O00021035,M001,2,680,1360,served,2025-10-15T11:31:16+09:00,998,0
OI00052808,O00021036,M001,3,680,2040,served,2025-10-15T11:58:04+09:00,811,0
OI00052809,O00021036,M005,3,390,1170,served,2025-10-15T11:57:25+09:00,772,1
OI00052810,O00021036,M004,3,980,2940,served,2025-10-15T12:04:28+09:00,1195,0
OI00052811,O00021036,M001,2,680,1360,served,2025-10-15T11:53:59+09:00,566,0
OI00052812,O00021037,M002,2,780,1560,served,2025-10-15T15:09:04+09:00,729,0
OI00052813,O00021037,M006,1,450,450,served,2025-10-15T15:06:08+09:00,553,1
OI00052814,O00021038,M001,2,680,1360,served,2025-10-15T18:14:28+09:00,921,0
OI00052815,O00021038,M001,2,680,1360,served,2025-10-15T18:10:14+09:00,667,0
OI00052816,O00021039,M103,3,760,2280,served,2025-10-15T18:51:53+09:00,967,0
OI00052817,O00021039,M001,3,680,2040,served,2025-10-15T18:44:18+09:00,512,0
OI00052818,O00021039,M001,1,680,680,served,2025-10-15T18:42:01+09:00,375,0
OI00052819,O00021039,M001,1,680,680,served,2025-10-15T18:41:30+09:00,344,0
OI00052820,O00021040,M001,2,680,1360,served,2025-10-15T19:38:37+09:00,1003,0
OI00052821,O00021040,M103,1,760,760,served,2025-10-15T19:39:48+09:00,1074,0
OI00052822,O00021041,M004,3,980,2940,served,2025-10-15T18:30:59+09:00,347,0
OI00052823,O00021041,M005,2,390,780,served,2025-10-15T18:30:42+09:00,330,1
OI00052824,O00021042,M006,1,450,450,served,2025-10-15T15:04:44+09:00,713,1
OI00052825,O00021043,M103,3,760,2280,served,2025-10-15T15:54:25+09:00,982,0
OI00052826,O00021044,M001,1,680,680,served,2025-10-15T16:32:35+09:00,974,0
OI00052827,O00021044,M003,1,520,520,served,2025-10-15T16:24:13+09:00,472,0
OI00052828,O00021044,M004,3,980,2940,served,2025-10-15T16:29:40+09:00,799,0
OI00052829,O00021045,M003,2,520,1040,served,2025-10-15T18:42:45+09:00,283,0
OI00052830,O00021046,M002,1,780,780,served,2025-10-15T19:33:00+09:00,963,0
OI00052831,O00021046,M006,2,450,900,served,2025-10-15T19:26:01+09:00,544,1
OI00052832,O00021047,M103,2,760,1520,served,2025-10-15T19:25:13+09:00,373,0
OI00052833,O00021047,M005,3,390,1170,served,2025-10-15T19:29:21+09:00,621,1
OI00052834,O00021047,M001,2,680,1360,served,2025-10-15T19:35:55+09:00,1015,0
OI00052835,O00021047,M003,1,520,520,served,2025-10-15T19:33:53+09:00,893,0
OI00052836,O00021048,M002,3,780,2340,served,2025-10-15T08:25:12+09:00,1149,0
